,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetFastAI_r172_BAG_L1_FULL,0.7608695652173914,,accuracy,0.01738882064819336,,1.7662022113800049,0.01738882064819336,,1.7662022113800049,1,True,196
1,LightGBM_2_DSTL,0.7391304347826086,0.8709677419354839,soft_log_loss,0.010234594345092773,0.0,1.2698619365692139,0.010234594345092773,0.0,1.2698619365692139,1,True,222
2,LightGBM_DSTL,0.7391304347826086,0.8387096774193549,soft_log_loss,0.015794754028320312,0.004034519195556641,1.6703770160675049,0.015794754028320312,0.004034519195556641,1.6703770160675049,1,True,217
3,WeightedEnsemble_L2_DSTL,0.7391304347826086,0.8387096774193549,soft_log_loss,0.10781621932983398,0.05872058868408203,25.023489952087402,0.0,0.0015671253204345703,0.03601717948913574,2,True,221
11,ExtraTreesGini_BAG_L1,0.717391304347826,0.889967637540453,accuracy,0.06942892074584961,0.09715008735656738,0.8290631771087646,0.06942892074584961,0.09715008735656738,0.8290631771087646,1,True,9
12,ExtraTrees_r49_BAG_L1,0.717391304347826,0.889967637540453,accuracy,0.07434821128845215,0.12315607070922852,1.1113009452819824,0.07434821128845215,0.12315607070922852,1.1113009452819824,1,True,56
15,RandomForestGini_BAG_L1,0.717391304347826,0.8640776699029126,accuracy,0.09365391731262207,0.12339949607849121,0.9514319896697998,0.09365391731262207,0.12339949607849121,0.9514319896697998,1,True,6
18,ExtraTrees_r172_BAG_L1,0.717391304347826,0.8446601941747572,accuracy,0.10703897476196289,0.13138842582702637,1.0178263187408447,0.10703897476196289,0.13138842582702637,1.0178263187408447,1,True,36
10,WeightedEnsemble_2_L2_DSTL,0.717391304347826,0.8387096774193549,soft_log_loss,0.021544456481933594,0.0050487518310546875,19.87014675140381,0.0015742778778076172,0.0,0.030414342880249023,2,True,226
13,RandomForestMSE_DSTL,0.717391304347826,0.8064516129032258,soft_log_loss,0.08080387115478516,0.05311894416809082,0.911980152130127,0.08080387115478516,0.05311894416809082,0.911980152130127,1,True,218
4,CatBoost_r5_BAG_L1_FULL,0.717391304347826,,accuracy,0.00208282470703125,,0.9241540431976318,0.00208282470703125,,0.9241540431976318,1,True,179
5,LightGBM_r196_BAG_L1_FULL,0.717391304347826,,accuracy,0.010243892669677734,,0.3040738105773926,0.010243892669677734,,0.3040738105773926,1,True,152
6,XGBoost_r98_BAG_L1_FULL,0.717391304347826,,accuracy,0.010298013687133789,,0.14427542686462402,0.010298013687133789,,0.14427542686462402,1,True,157
7,NeuralNetFastAI_r145_BAG_L1_FULL,0.717391304347826,,accuracy,0.01391458511352539,,0.6479580402374268,0.01391458511352539,,0.6479580402374268,1,True,136
8,LightGBMXT_BAG_L1_FULL,0.717391304347826,,accuracy,0.015251874923706055,,0.3495028018951416,0.015251874923706055,,0.3495028018951416,1,True,112
9,NeuralNetFastAI_r103_BAG_L1_FULL,0.717391304347826,,accuracy,0.01860499382019043,,0.7221572399139404,0.01860499382019043,,0.7221572399139404,1,True,146
14,ExtraTreesGini_BAG_L1_FULL,0.717391304347826,,accuracy,0.08524107933044434,0.09715008735656738,0.8290631771087646,0.08524107933044434,0.09715008735656738,0.8290631771087646,1,True,117
16,ExtraTrees_r49_BAG_L1_FULL,0.717391304347826,,accuracy,0.10006213188171387,0.12315607070922852,1.1113009452819824,0.10006213188171387,0.12315607070922852,1.1113009452819824,1,True,164
17,RandomForestGini_BAG_L1_FULL,0.717391304347826,,accuracy,0.10407590866088867,0.12339949607849121,0.9514319896697998,0.10407590866088867,0.12339949607849121,0.9514319896697998,1,True,114
19,ExtraTrees_r172_BAG_L1_FULL,0.717391304347826,,accuracy,0.12036943435668945,0.13138842582702637,1.0178263187408447,0.12036943435668945,0.13138842582702637,1.0178263187408447,1,True,144
20,LightGBM_r96_BAG_L2_FULL,0.717391304347826,,accuracy,2.5874433517456055,,144.67499661445618,0.0045928955078125,,0.2349710464477539,2,True,215
40,ExtraTreesEntr_BAG_L1,0.6956521739130435,0.8964401294498382,accuracy,0.09058094024658203,0.12988638877868652,0.8113689422607422,0.09058094024658203,0.12988638877868652,0.8113689422607422,1,True,10
37,RandomForest_r166_BAG_L1,0.6956521739130435,0.8673139158576052,accuracy,0.08424186706542969,0.11610269546508789,1.3067715167999268,0.08424186706542969,0.11610269546508789,1.3067715167999268,1,True,76
35,RandomForestEntr_BAG_L1,0.6956521739130435,0.8640776699029126,accuracy,0.0680079460144043,0.2081465721130371,0.9555232524871826,0.0680079460144043,0.2081465721130371,0.9555232524871826,1,True,7
29,CatBoost_DSTL,0.6956521739130435,0.8387096774193549,soft_log_loss,0.011217594146728516,0.0,22.405115604400635,0.011217594146728516,0.0,22.405115604400635,1,True,219
28,CatBoost_2_DSTL,0.6956521739130435,0.8225806451612904,soft_log_loss,0.009735584259033203,0.0050487518310546875,18.569870471954346,0.009735584259033203,0.0050487518310546875,18.569870471954346,1,True,224
21,CatBoost_r50_BAG_L1_FULL,0.6956521739130435,,accuracy,0.0040988922119140625,,0.5956432819366455,0.0040988922119140625,,0.5956432819366455,1,True,141
22,LightGBM_r96_BAG_L1_FULL,0.6956521739130435,,accuracy,0.004558563232421875,,0.1901390552520752,0.004558563232421875,,0.1901390552520752,1,True,127
23,CatBoost_r60_BAG_L1_FULL,0.6956521739130435,,accuracy,0.005238056182861328,,1.4500610828399658,0.005238056182861328,,1.4500610828399658,1,True,188
24,LightGBM_r188_BAG_L1_FULL,0.6956521739130435,,accuracy,0.00662541389465332,,0.2749619483947754,0.00662541389465332,,0.2749619483947754,1,True,135
25,CatBoost_r167_BAG_L1_FULL,0.6956521739130435,,accuracy,0.007311105728149414,,3.7601804733276367,0.007311105728149414,,3.7601804733276367,1,True,154
26,CatBoost_r9_BAG_L1_FULL,0.6956521739130435,,accuracy,0.00879669189453125,,3.8544187545776367,0.00879669189453125,,3.8544187545776367,1,True,126
27,LightGBM_BAG_L1_FULL,0.6956521739130435,,accuracy,0.009662151336669922,,0.2924375534057617,0.009662151336669922,,0.2924375534057617,1,True,113
30,LightGBM_r30_BAG_L1_FULL,0.6956521739130435,,accuracy,0.012969255447387695,,0.40450501441955566,0.012969255447387695,,0.40450501441955566,1,True,177
31,NeuralNetFastAI_r69_BAG_L1_FULL,0.6956521739130435,,accuracy,0.013824939727783203,,0.6322798728942871,0.013824939727783203,,0.6322798728942871,1,True,192
32,NeuralNetFastAI_r160_BAG_L1_FULL,0.6956521739130435,,accuracy,0.016690492630004883,,0.6006619930267334,0.016690492630004883,,0.6006619930267334,1,True,187
33,NeuralNetTorch_r87_BAG_L1_FULL,0.6956521739130435,,accuracy,0.03132224082946777,,1.8190982341766357,0.03132224082946777,,1.8190982341766357,1,True,180
34,NeuralNetFastAI_r191_BAG_L1_FULL,0.6956521739130435,,accuracy,0.041819095611572266,,1.1232452392578125,0.041819095611572266,,1.1232452392578125,1,True,125
36,RandomForest_r166_BAG_L1_FULL,0.6956521739130435,,accuracy,0.07961225509643555,0.11610269546508789,1.3067715167999268,0.07961225509643555,0.11610269546508789,1.3067715167999268,1,True,184
38,ExtraTreesEntr_BAG_L1_FULL,0.6956521739130435,,accuracy,0.08483767509460449,0.12988638877868652,0.8113689422607422,0.08483767509460449,0.12988638877868652,0.8113689422607422,1,True,118
39,RandomForestEntr_BAG_L1_FULL,0.6956521739130435,,accuracy,0.08932876586914062,0.2081465721130371,0.9555232524871826,0.08932876586914062,0.2081465721130371,0.9555232524871826,1,True,115
41,NeuralNetFastAI_BAG_L2_FULL,0.6956521739130435,,accuracy,2.5952069759368896,,144.88109946250916,0.01235651969909668,,0.4410738945007324,2,True,199
42,NeuralNetFastAI_r191_BAG_L2_FULL,0.6956521739130435,,accuracy,2.601491928100586,,144.86124992370605,0.01864147186279297,,0.42122435569763184,2,True,213
43,CatBoost_r9_BAG_L2_FULL,0.6956521739130435,,accuracy,2.6054534912109375,,147.0548746585846,0.02260303497314453,,2.614849090576172,2,True,214
58,ExtraTrees_r178_BAG_L1,0.6739130434782609,0.8349514563106796,accuracy,0.08194351196289062,0.1046285629272461,1.1220250129699707,0.08194351196289062,0.1046285629272461,1.1220250129699707,1,True,75
44,CatBoost_r143_BAG_L1_FULL,0.6739130434782609,,accuracy,0.0,,1.6664791107177734,0.0,,1.6664791107177734,1,True,182
45,CatBoost_r128_BAG_L1_FULL,0.6739130434782609,,accuracy,0.0050048828125,,2.531582832336426,0.0050048828125,,2.531582832336426,1,True,171
46,CatBoost_r69_BAG_L1_FULL,0.6739130434782609,,accuracy,0.005072355270385742,,1.2664604187011719,0.005072355270385742,,1.2664604187011719,1,True,145
47,CatBoost_BAG_L1_FULL,0.6739130434782609,,accuracy,0.007913351058959961,,2.525564432144165,0.007913351058959961,,2.525564432144165,1,True,116
48,XGBoost_r49_BAG_L1_FULL,0.6739130434782609,,accuracy,0.008265018463134766,,0.14645934104919434,0.008265018463134766,,0.14645934104919434,1,True,178
49,LightGBM_r135_BAG_L1_FULL,0.6739130434782609,,accuracy,0.010236501693725586,,0.29080986976623535,0.010236501693725586,,0.29080986976623535,1,True,190
50,LightGBM_r121_BAG_L1_FULL,0.6739130434782609,,accuracy,0.013504266738891602,,0.5378422737121582,0.013504266738891602,,0.5378422737121582,1,True,195
51,NeuralNetFastAI_BAG_L1_FULL,0.6739130434782609,,accuracy,0.014143943786621094,,5.502230167388916,0.014143943786621094,,5.502230167388916,1,True,111
52,NeuralNetFastAI_r95_BAG_L1_FULL,0.6739130434782609,,accuracy,0.014963865280151367,,0.7534589767456055,0.014963865280151367,,0.7534589767456055,1,True,155
53,LightGBM_r130_BAG_L1_FULL,0.6739130434782609,,accuracy,0.015509366989135742,,0.2998337745666504,0.015509366989135742,,0.2998337745666504,1,True,139
54,NeuralNetTorch_r71_BAG_L1_FULL,0.6739130434782609,,accuracy,0.017527103424072266,,0.6817052364349365,0.017527103424072266,,0.6817052364349365,1,True,181
55,LightGBM_r94_BAG_L1_FULL,0.6739130434782609,,accuracy,0.017775535583496094,,0.35362887382507324,0.017775535583496094,,0.35362887382507324,1,True,169
56,NeuralNetTorch_BAG_L1_FULL,0.6739130434782609,,accuracy,0.024466753005981445,,16.66226077079773,0.024466753005981445,,16.66226077079773,1,True,120
57,NeuralNetTorch_r143_BAG_L1_FULL,0.6739130434782609,,accuracy,0.029879093170166016,,5.7097790241241455,0.029879093170166016,,5.7097790241241455,1,True,170
59,ExtraTrees_r178_BAG_L1_FULL,0.6739130434782609,,accuracy,0.1015615463256836,0.1046285629272461,1.1220250129699707,0.1015615463256836,0.1046285629272461,1.1220250129699707,1,True,183
60,CatBoost_BAG_L2_FULL,0.6739130434782609,,accuracy,2.603370428085327,,145.30219674110413,0.02051997184753418,,0.8621711730957031,2,True,204
75,ExtraTrees_r42_BAG_L1,0.6521739130434783,0.86084142394822,accuracy,0.08109855651855469,0.10874652862548828,0.9727468490600586,0.08109855651855469,0.10874652862548828,0.9727468490600586,1,True,22
73,NeuralNetTorch_2_DSTL,0.6521739130434783,0.8548387096774194,soft_log_loss,0.027139663696289062,0.022956371307373047,4.512725114822388,0.027139663696289062,0.022956371307373047,4.512725114822388,1,True,225
74,RandomForest_r15_BAG_L1,0.6521739130434783,0.8220064724919094,accuracy,0.06550025939941406,0.13249683380126953,1.3426094055175781,0.06550025939941406,0.13249683380126953,1.3426094055175781,1,True,81
72,NeuralNetTorch_DSTL,0.6521739130434783,0.7903225806451613,soft_log_loss,0.02696084976196289,0.0201566219329834,4.317346096038818,0.02696084976196289,0.0201566219329834,4.317346096038818,1,True,220
61,CatBoost_r86_BAG_L1_FULL,0.6521739130434783,,accuracy,0.00461268424987793,,4.811050891876221,0.00461268424987793,,4.811050891876221,1,True,160
62,XGBoost_BAG_L1_FULL,0.6521739130434783,,accuracy,0.0046193599700927734,,0.20822715759277344,0.0046193599700927734,,0.20822715759277344,1,True,119
63,CatBoost_r177_BAG_L1_FULL,0.6521739130434783,,accuracy,0.005035400390625,,1.5015785694122314,0.005035400390625,,1.5015785694122314,1,True,122
64,CatBoost_r49_BAG_L1_FULL,0.6521739130434783,,accuracy,0.0060882568359375,,0.9226417541503906,0.0060882568359375,,0.9226417541503906,1,True,163
65,CatBoost_r6_BAG_L1_FULL,0.6521739130434783,,accuracy,0.006174564361572266,,0.5287914276123047,0.006174564361572266,,0.5287914276123047,1,True,193
66,LightGBM_r143_BAG_L1_FULL,0.6521739130434783,,accuracy,0.006686687469482422,,0.3536856174468994,0.006686687469482422,,0.3536856174468994,1,True,165
67,CatBoost_r180_BAG_L1_FULL,0.6521739130434783,,accuracy,0.008171558380126953,,0.8290889263153076,0.008171558380126953,,0.8290889263153076,1,True,197
